seller_id,latitude,longitude
385799a1cddbd26dfeb9157356a42282,-23.66195544386419,-46.67883554435079
42b729f859728f5079499127a9c2ef37,-23.58488074563091,-46.51558839644083
556a6409838156ea299c9d1f9e2dde43,-25.43719609261135,-49.332558792175945
179d859f51292aac5c10806a356f7af9,-23.718907865445058,-46.39471606155454
934ed5cd1b9c1c7382d0a94a94b9e639,-25.48933940885059,-49.30383679400927
be3b4b0f050a6aa1b2d901c4b77e979f,-25.229677010502076,-50.603896895070974
6806dad1da97bfb5a9038eac6881f706,-25.887866961664873,-48.58448614693002
94231344608e603693b0a8891143f65d,-30.068075416697393,-51.1669472048459
446cc09cdbb130904da114e807dbec40,-23.587305819532002,-46.71740709961528
47efca563408aae19bb7206c2d969ea9,-5.12360945433745,-42.76834387096315
00ab3eff1b5192e5f1a63bcecfee11c8,-23.62753429519753,-46.60829070808083
71271995e85f5b8530be99ed54a91b89,-30.020228951578055,-51.154714915131336
a435b009cd956ea60748b5cfbddf2e24,-20.53661375955687,-47.433583875541835
11938fcc75f6902fea1d0a6f72b54a57,-26.73341376125163,-53.517529914408506
9b76ad3d04236f76bc71c59470305e13,-23.287426948305722,-47.670586146714506
d7ab82074b5f1dfba46db123df101bff,-23.123122478910513,-46.54158063237093
9c0e69c7bf2619675bbadf47b43f655a,-23.224503345848696,-45.88784285021331
94d76e96eedd976258cd3278ce56d5f2,-23.51785667889076,-47.14000062242054
52f976b17ea7f2f087f56dcc419328f6,-23.665523235370998,-51.35659668422704
4e326052e5dbba8adcd512f3450a307e,-23.504738496359273,-46.441511987068395
3586b8580d9c917874e053a1bb37b5ff,-21.772225708483823,-48.18022222658397
6edacfd9f9074789dad6d62ba7950b9c,-23.425555705618997,-46.525291558030176
52831e5990d0771cb4951d6f12928167,-21.934484546249056,-50.51398229430691
9e7c5f4d7770eab65738cca38f9efccf,-23.48686598302112,-46.67379824356863
4677a5437afda5fa7140b927b07be1cc,-23.8119965425153,-50.14014250820877
3e8bd881d92466e63ba9e3e809cd3c50,-22.883894678436565,-43.30538425605098
4a1917ef994878940e1fb03eeb787ad7,-15.791945278094722,-47.91225009691533
334cab711dee080b079fa5779b584783,-23.6739154838235,-46.5381574228735
9dd59e43f0c9f0553244e8f9c2fb247e,-25.541844711589416,-54.58482020405327
ccf8813e5a7d6c84d865cd38bfc2b130,-23.022806049124338,-45.550847355737325
8d956fec2e4337affcb520f56fd8cbfd,-23.71504959465715,-46.537268208377945
e5a3438891c0bfdb9394643f95273d8e,-22.560755022881633,-47.44649444065285
f9f68daa2af419d38f745478bcb3da1a,-22.837739320882502,-47.16973298107891
138dbe45fc62f1e244378131a6801526,-23.49075874535679,-46.58336932471797
5058e8c1e82653974541e83690655b4a,-23.445104372262907,-46.37446965996916
cd2169d9f31ff6fbb9ca3373b0c9e354,-22.238025218273112,-42.525863570577975
15aec03fe4cf30dfa574cf550f5ff5ff,-22.864698795351657,-43.46636013974529
9674754b5a0cb32b638cec001178f799,-23.676569848880813,-46.669896904323316
c161d1327ebc3a156c09582ab2f59f6c,-23.5475837754449,-46.51853404810763
4d232b78ab7ef10393dc3807d827bc0d,-19.918527030159282,-43.93988998298764
23ff42c4bf1f8f16cddb19d8b972974a,-20.74428836520151,-46.75138057010448
d3dcf0604eabf0224fbd5948b5e02f69,-23.525219436926424,-46.517028705036076
49067458c68f7701fd334ce326accbe0,-21.734493417365492,-43.34883124077252
dfa0c4c6229ab200a4a1336b4d7128ff,-27.606573045395983,-48.592712089751465
35281d148dcf7134bae913c57db4e6da,-23.477638371873425,-46.74921995719644
76833248bbc0e65a0293ec62023e4396,-21.294953796324272,-50.34326735573279
48e5ee06fb2dc74df1c711a9b6dfac2a,-20.698563939792177,-44.82676038665832
2cb6eb1b7185064167657fa09f541105,-19.880489318726323,-43.90337735934442
0f7eea709efdf942b5f95c7516dbacd7,-22.815272553334733,-50.79127156718951
54583ab379489add547fe47b628db589,-23.719576291836965,-46.56475309248674
51e0557bc7b86de13e946c60ee91ce39,-19.814336414816914,-43.96557706575405
0bebbb2cea103a4a020c95d43fd7d754,-23.510207653445484,-46.657889882698235
9da1ca0bef29ee170e541927a5aeabdc,-20.420269781817655,-49.97168387901127
6c7d50c24b3ccd2fd83b44d8bb34e073,-22.10031510183667,-51.40735633783322
3faf68a3b0af94b10bac70d86077be49,-22.633046009436132,-47.05260391223774
05feb94f19d094d4b0f9281f0b1d4c99,-23.543394600163566,-46.262085681846166
f650a9708fa1bab22bdd8d3a818cc415,-28.944044468843746,-49.49918340607663
5cbbd5a299cab112b7bf23862255e43e,-25.425234868690314,-49.18911084076795
07d75e33f2750d97d467fb57e4dfdd8a,-23.51865496410495,-46.59365984819463
8a8835a43bda99fd37310ad76c457510,-23.624968420796606,-46.56619435528586
ca3bd7cd9f149df75950150d010fe4a2,-23.64352701824689,-46.66280936272232
323ce52b5b81df2cd804b017b7f09aa7,-23.544651733224047,-46.57571243111453
ebd1417732defaf66c50b5a800eb293e,-23.346965763755968,-51.171659062586336
76ea5315acb3f5f7ade3cd261faf922a,-23.59250411503919,-46.60240268369204
4b1eaadf791bdbbad8c4a35b65236d52,-21.177709840485356,-47.76782007545163
4cc43a222a0f94910728b62b97a8c5f8,-21.214889830150028,-47.82160048649502
bc503e244f187939d10c92a5c8e378ce,-21.294953796324272,-50.34326735573279
b6f52e346160519c24a23af05410ad32,-23.543337420255035,-46.680852402934015
70125af26c2d6d4ef401a1d02ae7701f,-16.66516567429145,-49.30168105114982
c84592044b180dec206770c38603814b,-23.539657127270946,-46.6318842127058
1caf283236cd69af44cbc09a0a1e7d32,-22.73307786504663,-43.4496138786291
ba90964cff9b9e0e6f32b23b82465f7b,-23.42996353626274,-46.49796972916794
5e9f5bd34e0830569f05c9d4f56e04a8,-30.020688672514343,-51.200705977464835
15fa791d5e017f66402dc28c44480657,-23.546724134529345,-46.574058052376294
20d83f3ef0e6925fd74bfd59170babf7,-23.483894715878137,-46.697759611661695
59417c56835dd8e2e72f91f809cd4092,-22.570721481502535,-47.40309520372462
a13580f0e8f782b7a543885a0ef99f08,-23.01298650422646,-43.46551954103294
ccada0ef508e698917a6eab263375905,-24.62580914086374,-54.22673085775215
4bde6149c15cf7e177b36fa060dd6de8,-28.291244645937898,-52.79025576343903
fe1bbc5feda5c8979a8a1b3b2512d5a6,-15.920350682439093,-46.10773503284158
23a0ffca143a15b9b5bbdb7d552f626a,-22.55124525869923,-47.90659642198052
32b8764b4ef628b53608fc34011fcc13,-27.82180315112037,-50.34359932606334
e7df4cd29ab5abab70fb0783ddb53987,-23.602705431158114,-46.62176814565115
0432ead42b6c8a0bdf68154add917fdf,-23.66003087272816,-46.44151148849927
7e959205cebc10adefcb331f934238a4,-23.544088116558562,-46.6485821171502
2a261b5b644fa05f4f2700eb93544f2c,-21.866032425983516,-47.4781017581213
f680f85bee2d253556ac91be391d2c82,-23.55294610347221,-46.85082344930689
3785b653b1b82de85ab47dd139938091,-25.91985831671865,-53.47434392960834
d379f449f2a3b271bc01c0782020f705,-20.140359687801332,-44.884079632219006
7ea5bfa6c340f58f8e71fc1f0412b0d6,-19.92641009985338,-43.94586443137011
dc120d932ddf9d4dfb6fd68beefda622,-25.542326473535166,-49.182195147235376
6902157ee16728322d61a1321fa79e58,-23.539657127270946,-46.6318842127058
f3041c2e75ec683697a6a5ea82192210,-20.077863070164625,-44.576133772160524
c54679b132454625907c773d273d4126,-23.979090612559922,-46.205438402194986
d26aa40b90272d4843d63be7c1462c8d,-23.537371432201045,-46.578948292315204
a2fa0bdc798ee84cdb08281337cf4fb6,-27.68168782191656,-48.49077351666238
bd697db56ff8e7c9cd1abeb7f72029b2,-23.544559564048523,-46.51680506788675
483ca627d131e18f988349b1655c0acd,-22.43724449758527,-46.96545705034646
1a3df491d1c4f1589fc2b934ada68bf2,-26.26448500911461,-48.80725552527537
e81e1f9c3e762e620f3fb60a51499e16,-27.290948728745207,-50.57736113644125
4170f6a9367e6b5d6401d03ce6d54569,-15.831018038801858,-48.01102950131482
4e480be820e37de1444325ff358c9296,-21.69337082687344,-45.25976867138686
6560211a19b47992c3666cc44a7e94c0,-23.652366177840175,-46.75575337195746
3da38366e7bd9baf6369071f782ecdf0,-3.72380573973658,-38.59027002271371
e3e290b38963293022cdcd6db8328103,-23.568755038771073,-46.65340944414581
70b52a4cfc823994561b00bad161b4ed,-23.496828619992474,-46.68578344882329
c1552b1dab6e6f760950368ae61fb600,-23.18545241916594,-45.87164627370397
596849622429351f47b32e6cae1055ff,-23.522840094345344,-46.1955458411618
e6ffc9ac6a7adc9d16a1cfc2286dd546,-23.486574146899905,-46.668359968689195
bf0045791395e66460eb04749c68672a,-23.62957142052887,-46.591506717243746
718539d38d07dd351c76db862760e2e2,-22.859827954098073,-47.03822923832903
b76f4d90e85657a240495c876313adc5,-22.892791605649712,-47.17384949978643
979e9f8b5b39dd243a2550c8b05aecf0,-23.625475455621874,-46.61200044104113
22a23e5ac7061fc538cc2a019afaaf16,-19.946634191819108,-43.92852281029642
0b90b6df587eb83608a64ea8b390cf07,-23.382472093966726,-51.92796648966987
9200e6ce317b67196b6b0bad4d4bd567,-22.88654522617883,-43.28157899070825
4c60877808f4318ef1107fbeb8f89afa,-23.11473052430801,-46.55288053987791
3bb32fedaa74e4ad20f4ce067733bd31,-27.15728166876613,-48.57004704358004
ae8bfdbf1c2a2a2dee92d799db0a31c6,-24.728207522483693,-53.739927791900904
1927cdb9fa74f5270097f6250e8e8f34,-22.179141091683242,-49.95694812195039
8a87611c08849ffeeccab52aa798b6c7,-25.457666569768076,-49.21739574951016
679769a98cfcc6da877c8486ff1c13f3,-19.468786725450673,-42.56389478130508
acf974e4d5950ad143a247471b831eb9,-29.11603845005783,-51.125634805106145
20a7efa9721046319bdde5d60b6b5365,-28.47572857600972,-48.784659261030505
febab0275244b9a49a623f0bd613ca2f,-22.74032548616481,-46.896753691339335
f3da5b2ff499efb8d4a6d371d175d7dd,-23.484875111923653,-46.62457520306331
436bf27f2f18474fc6047702e9f8a866,-22.919581236170725,-47.05723143749277
d2f3e277560ed4c6361284429b00f037,-23.122809182908796,-46.560050093984486
cd843d4cf8ef32827de0396605163ba3,-21.772902260434623,-43.31619269603936
67883baaae6134ee81b271a542613728,-23.561652948469515,-46.65602130430728
7dc9a3355bae96dd82008b313d3a456c,-21.109897644968864,-44.02336767935939
05e107217c7266362fd44b75b2cd4cc4,-23.560339094133642,-46.75091587091028
1acde099eb406aa220b1169b188b42da,-23.499764018180496,-46.65547084356665
d97df38225e5abadaff1e72cb72b823c,-23.632642413705778,-46.55438133370326
45213867cefbf2cd4c6177e10216a951,-22.349908077989376,-47.40075340499851
61b893c57e33626afb104d4112b1be76,-21.509980632593987,-46.195791142464834
a420f60ff1aa9acc80d0e42959f2b313,-23.484769700217907,-46.73414273203396
ff4ea69c2a729e83e63c7579e4ef8170,-23.45350533151448,-46.562430775892885
fa5fdc4e4bb6bd1009ad0e4ac4096562,-23.671209032059867,-46.49116730072022
916748bc99315c2d202898ae58b1617e,-23.505547950176677,-47.46970526393222
bc2ac6b95e1accce9858528ee566c17e,-22.791069250515495,-47.08099870691227
25debeafbce801fdd479539350185eee,-22.516187213174263,-48.56280548602923
02c988090b766852e088c69d7fb3b551,-22.72062533010144,-47.307236879847224
e5f9e61ceb5f523cc966e0f34095032f,-27.121052540706184,-48.911976159442005
ad97a199236354e53fcd91a5a913e9a2,-27.105724111171032,-48.93331822533233
3606774ec64634822d78dc2db6d37045,-23.615655757086824,-46.571860078429005
94165aea8a35c3c21499cbcae239b16c,-18.950237259905315,-48.309470659443285
c8665a4dd081a2c436b1cd921079d0d9,-21.00987455542997,-48.219255640094126
c7dcd301ecfe5ab7f778ac172cf74be7,-19.918527030159282,-43.93988998298764
6c17baf138731a4aaacc3210adf2037b,-20.538924680582515,-47.40138054689607
50c361bcf670d16f6df4d52de3dff924,-23.60634365283654,-46.61793727227997
32e5635e63cb374eb63afdd242fb6134,-22.97841522971715,-43.23772919271784
c1f12f926d0ba950578b4fa41115cbb6,-23.641746702107135,-46.63282615001185
8602a61d680a10a82cceeeda0d99ea3d,-23.550189776551765,-46.6340235559042
c3acdfac4e3e97ff87529454fbc03642,-23.625845549610293,-46.72115930997515
fde0cc9ea29c8ccfc0a2c22256a58c71,-25.49249476953316,-49.23598691501028
e63e8bfa530fb16910dd6956e592bb81,-23.410633365293393,-46.44516359725996
c4f7fee5b0db50e87766f5a4d1b1b758,-23.472414567045835,-47.43366922630426
d7485b33791774c36108f8c69602d48d,-25.489784860457988,-49.28777755263101
515d781150feed28a6ac091bb0e3cb8c,-20.477707649463674,-54.64954316039999
e908c0f3646e8b60375734a350d95d71,-23.538010108905684,-46.652719268127555
2646baaf662d4d92ac48f047e35db92d,-23.545203383248218,-46.58769816496116
13fa2a6c6b9d0f43cb588d7c82117a12,-23.539895818294504,-46.48962525685057
5343d0649eca2a983820bfe93fc4d17e,-23.64056372252822,-46.494431842210396
7c9130f5f3729edd32aa059141d92484,-22.211471483564306,-49.65862497197638
e4ebd3f87bf70440014f07ddda7fbe03,-21.773562635668824,-52.115709937410585
33a17d60c64393351ebf1ef860f4e0f2,-30.07133502892093,-51.17775102637313
640e21a7d01df7614a3b4923e990d40c,-21.75732063771276,-48.82974353343716
d57e18d5f73c7ccb7f7339b61166898d,-23.519193185045893,-46.533632452774356
dd2bdf855a9172734fbc3744021ae9b9,-19.86949505446246,-43.9509439543507
9d213f303afae4983637247556438ede,-21.75732063771276,-48.82974353343716
aadfe0417e61315688b6bd7043361e25,-16.720564633183724,-49.31057114298072
079d295dcbf06ee8bb1b65ba964eb2b6,-23.50697691302585,-46.57712086357543
55c26bcb609f480eb7868594245febb5,-21.737063142421785,-48.68760090111701
cbf09e831b0c11f6f23ffb51004db972,-23.68807971060781,-46.56182137843302
7fdb0720c8d7c9075538b365dc8c3a22,-24.711673570658885,-53.74760648134386
933446e9a59dece7ae9175103820ca8f,-25.50862287827932,-49.226688173955225
3f8247d0f772ffa58560e5c682521ad5,-26.331777299276474,-48.84943205286777
e46bc031f2c5bae4ccb40bb90712e9b4,-23.479934887284397,-46.74217745507366
4aba391bc3b88717ce08eb11e44937b2,-16.400187212609048,-39.26274691403601
fcba71d4d5db057f43249145e4eb1e27,-22.600004259281896,-47.40712858731963
c747d5b92c7648417faea95d36d763e8,-3.9538412260976616,-38.615167640864634
715bbd5ba4e6b74cb0d2f29eb45058b0,-22.614621137795265,-46.709593428612386
1430239a858e7682bbc43b20758af153,-23.609430024757696,-46.66050227039208
bb7a14e229b1c95156719c3d9552eeee,-22.86940966621501,-43.55658717782943
d598f929fc44e1e38678e7f47250ec04,-15.54095046484551,-47.33733368967047
edc518ba25576a0188a0e8f2c3af186f,-23.477578195722135,-46.541043087692785
4c18691b6037662be2df78a765d98ab5,-23.555744904272135,-46.594607877507244
8f2b51a30523cdecddc2f179f351c7d6,-23.74349754942539,-46.70632870596709
6b536a23086fba0d58c08d68814397f6,-22.94923036239725,-43.02805520804324
95f83f51203c626648c875dd41874c7f,-22.26258413023529,-46.1711239405763
6b243f80ed07b10f0e8aa0f21a205f3c,-25.528423545694107,-49.27549000055633
e7f3bf1ecd8526eb7f3b18059e6716e5,-23.452929299956928,-45.093219408528476
4d600e08ecbe08258c79e536c5a42fee,-24.702966464945906,-54.23744799743772
2089a6d640999f9b9141ac719b2af596,-21.999484484661423,-47.88750366919187
2a167ca73899c85001a837d8fb4962f6,-22.247210939506797,-45.70752067761215
458c6fa920810ce2492da71bc26d9eec,-21.12894493607704,-49.017168616382435
7494d0dcba8551df6cf37f1b905dc2f7,-23.937701640508337,-46.32599744254459
698f5fa55a5f73d0740e9d9a773e8093,-22.883894678436565,-43.30538425605098
4f0d637c1197fd65405ebd755ac9f86b,-23.60768984210527,-46.752814815789456
3969863bb8af7f72580b3b1ffd3a17b3,-23.531234542419785,-46.50691508220304
2a5b78b41cd05baeac8df54c6606b92c,-20.46253562176835,-45.433058998165116
1f7dfad2cb384ea4d2d7e1ffbd78c407,-23.520724956071753,-46.66593897144172
08f5819815f3d06545011850bd70f0a8,-23.95460047631287,-46.3377311534732
b32be1695eb7ec5f10f72d9610a12527,-29.172669488726473,-51.21072933509023
b94cc9f10ddc85e4ba73a6f7974e7101,-22.40021353511366,-41.81555267555438
53243585a1d6dc2643021fd1853d8905,-12.893166748087063,-38.33787462509412
6df688df543f90e9b38f4319e75a9d88,-19.897440327172728,-43.95717776039552
7f40d06aa0b5f1aa4f41af8c0480e2ef,-22.391765540585514,-47.548511125728616
dd88d13bea9e4c2bf47daf224f8141e5,-29.46055671555411,-51.966717167345216
72c38a04bd6a1c3dbc5298425a0db86d,-24.986482985801874,-53.49319710647036
9e17b9d64683aebcbb9ee362d06463b4,-21.201064692224882,-47.802366376021745
b5bb2b985208834bd5bd86c7a402bbad,-29.61111067145766,-52.19331355503107
b1fecf4da1fa2689bccffa0121953643,-20.43232199650956,-54.672139206007905
7b1222c3624aa89b9558b50a2594188c,-20.790373567376047,-49.41826248454062
e595809a6c31ec4314fd06ef198c244d,-26.890665854149656,-48.65532838709395
ba6b68b55fe8704377a7d43c8e5c0185,-19.93185558700408,-43.932647431010295
b8114f2f589a6804810f04f99b36b498,-23.654337222511014,-46.567209265542544
83d7070a0b9a8b4625fa8682b819fabb,-23.609451894779582,-46.917533310850175
570d4583587a5fe2d47c7be89b91ad27,-23.489760624425745,-46.577676515345495
9591fc341b1bfb7ef561e2968ec6e011,-23.685732516732607,-46.67796462779876
0af977692321d895349eded183341d28,-23.95674767368625,-46.34527196911746
b33aaadd1a8891d2dfef0c4c3bdf0371,-22.600004259281896,-47.40712858731963
5d9dc90a686a8fddacffab6bab5653a3,-23.461573403635924,-46.91529507169107
cc80e2f693fa6e2408f47ccf62413fc1,-25.490559269496057,-49.30202735573883
dee656f0f566ed1aa85bd137c943f08f,-22.578126240918923,-44.96154905740904
ace601496e211a664100321f038f50af,-23.46009453860665,-46.62462503200484
d673a59aac7a70d8b01e6902bf090a11,-21.75732063771276,-48.82974353343716
966cb4760537b1404caedd472cc610a5,-23.68166159783415,-46.62333330778583
d4a5e99e0dd915df64ba55a7fbd583fd,-23.52385994109238,-46.69580554263966
6bcb2352a2a0c38b845f598298ab9d26,-23.431130605372818,-51.918235319335594
2c2c9832d1bb38c5b0034a3b47d313ee,-29.68943650014343,-53.79833260135035
f3b80352b986ab4d1057a4b724be19d0,-15.79970985118922,-47.95136301648394
b452cb0ae35044c4a53179c39f49fb06,-23.520376831300773,-47.46298465265633
0307f7565ff85b299b6e5ef162b1b1a9,-20.83620882180299,-49.38807095699605
ffeee66ac5d5a62fe688b9d26f83f534,-20.814771998995393,-49.50692752488179
3bfad056cf05c00dabe2f895925d83b1,-23.560420707901525,-46.77789975633018
9aa388272ee334b6ae07bc73706e254a,-21.136388018041888,-42.399282851834
74bafed391319577bce6f4d2acc0589a,-23.564504609380947,-46.652792655953206
2b03ac196f5ed62ac483960fe0fa3b65,-23.513042100765297,-46.65199446742354
0b64bcdb0784abc139af04077d49a20e,-29.885329953059237,-51.17823714857105
0bfd0b434243adc5c2e1aa6baf19c6aa,-22.935058480174078,-43.333594070428546
92d14edfb62ee5ae7fdff70b0f4e7233,-23.719576291836965,-46.56475309248674
5e105f5c9f63f5f1fd75d6cb942e55b1,-20.83204463656363,-49.353344803737485
2fb25ab44bdbeae6a4d816e0d0c9d500,-22.507733189998785,-44.12954335242708
ed4311e67debd72b8610a5347a743087,-23.431867474054958,-46.434923088301026
5bf397d04035b5f45cc41e82ec106803,-23.6191196479635,-46.638892604708964
f9bbdd976532d50b7816d285a22bd01e,-23.54181228101085,-46.73068651777813
e3e15e2c0b9700561efac21c6be48066,-23.533374471737652,-46.73128132257116
a5bff0f43eb51f0cad7c37fac7244c8a,-23.721614977225553,-46.70178250029261
f52c2422904463fdd7741f99045fecb6,-23.62057801188255,-46.5274097864033
14f2b3587172b9db894c9bad8dab520b,-28.801903760853797,-51.28985837084383
1354d51653f645349064725ed204e85e,-23.536310405918027,-46.65711200863413
eaaa46e98c9e61f6764dd1d7a2ab8b3e,-6.079137345909716,-37.51443645815574
5b664594895aefb418afaee6d40a9a23,-22.338529289758174,-43.12899883949998
bf00385a5f7fc1ef39a13c2e9ee50a5f,-23.54177865147579,-46.65242233963953
391bbd13b6452244774beff1824006ed,-22.841108341963047,-47.10388889500998
c714262700f93defc16bf17a51a4cb23,-23.49090034004066,-46.68212772492562
bcd2d7510d58e293f20fad6438c1b314,-25.466933727604204,-49.22156689032487
ec4608a1f76453166bb312b2968aeaf4,-21.866032425983516,-47.4781017581213
5c603ffb38cbbf25a0e0698941324143,-21.56054070769344,-45.431818374934245
2bd05d410a8fd26dc4184a15f4f2f588,-19.891961626002015,-43.94238063666808
4dab98ca6cd6d3df586203cefd28a042,-30.00326017740812,-51.11873514426362
293dee954235e4e4e43f129313625ebe,-15.813120200273898,-48.06773447506374
cd68562d3f44870c08922d380acae552,-21.1728614527507,-47.82369973956137
082e0bf4cb865a6533b1e8e498cc0255,-22.86605277327737,-48.46069203327626
c286ec035ee04ba81c97508f0b5df544,-25.476488477709093,-49.32116194845888
dd8a29ce82d5c705ba932d81494600a5,-23.537410323865345,-46.4665830677809
41da412d33e8da4f22baf55cb1bde82c,-20.35420704341062,-40.703285268955995
782f78b632a43875dd5b53e3e49c9564,-22.924969862053615,-47.07428354596362
28405831a29823802aa22c084cfd0649,-23.526008583418218,-46.53344298946832
fe19dce63ae80346207c6c55713d1023,-19.748433127247832,-47.93624451081128
a67780aba9dd436e7ac0aa1f889e73ec,-22.11226242384285,-51.42117966623059
d594982fd877af63ace38ea1fca27c76,-23.54190585344045,-46.63508761691669
dda37071807e404c5bb2a1590c66326f,-23.588614272951972,-46.543918198532445
5bc55dbe2f12b6af6d83ed46023e0dc8,-19.506713154390685,-42.628614039650095
b1b3948701c5c72445495bd161b83a4c,-23.59238680342522,-46.52581952770541
4e92348462c75b6c842b994ce84a0ed4,-29.941081316868793,-51.10745666222594
6e13dd869aa7185f601c941423abcc8f,-23.52838382611642,-46.73995425532668
723cd880edaacdb998898b67c8f9da30,-21.75732063771276,-48.82974353343716
00ee68308b45bc5e2660cd833c3f81cc,-23.556190575040848,-46.56912835039078
1fbe10c70e30765ed1de86d9f7e98409,-23.66003087272816,-46.44151148849927
001e6ad469a905060d959994f1b41e4f,-22.872354587681084,-43.027432812835386
685b870da5b52a710782c9c0fefbeb5b,-23.74089677212717,-46.555203353202636
701938c450705b8ae65fc923b70f35c7,-20.818959233813953,-49.377346362257235
f3862c2188522d89860c38a3ea8b550d,-21.177709840485356,-47.76782007545163
f5f1f2c5f923f36ad79ea1d07185ddc9,-22.7489466206339,-50.578951684465736
cf8ab1616079e2793aa29d524df01bb1,-23.605905918512416,-46.661276579305856
160851d3ece7aa1a510f8d1a4bb8a8af,-22.211471483564306,-49.65862497197638
61c36f0fc4a47f9532e5512b66668e62,-23.48497650740309,-46.55173501816082
59b22a78efb79a4797979612b885db36,-18.921397435860225,-48.32946334496327
553a440137d6e0cf776aee0bb83ac9f5,-22.600004259281896,-47.40712858731963
ea8482cd71df3c1969d7b9473ff13abc,-23.625475455621874,-46.61200044104113
72bc2cce903c872fe376a8faaa81d237,-23.67965711039978,-46.69141448992611
65c255b299faf2d12050937cc219c46c,-23.538432671918383,-46.586993819209084
f09e26011d833ddab11593c1a097a92a,-22.01327199468417,-47.41515436456504
72c73be2b085b9d57650dd53eb2004c9,-23.520110678826004,-46.58524004305731
c2bda99904207edd1834f03e0022b007,-23.561189658844302,-46.47448584310009
3d4824f20035949c710eaf111f869d39,-23.5027546265632,-47.43045059256107
042573af89b6d931f672efaf789d8358,-23.5027546265632,-47.43045059256107
5b925e1d006e9476d738aa200751b73b,-23.613258022164974,-46.68995373230165
06bb3a2fe5e7b7a845b13e8fb91bd944,-19.838414207271068,-43.91567119293642
5f5a58930c3c35f3b5af264f34fb8c85,-21.201064692224882,-47.802366376021745
fe2032dab1a61af8794248c8196565c9,-22.924969862053615,-47.07428354596362
3092c0b297aacfb4bb6e056ebe13b9b8,-23.396334781814467,-46.314705695414155
c004e5ea15737026cecaee0447e00b75,-23.496211310932598,-46.62282500873062
8629a7efec1aab257e58cda559f03ba7,-16.71002207103072,-49.26658700280381
1c56ffe0e9dea2657fc6e95b53f40b13,-22.033506163362237,-47.908924834284264
74a9b9bddf14ece02beb81f52c41a88d,-23.528921138302913,-46.66643724514499
1cbd32d00d01bb8087a5eb088612fd9c,-23.56275648502631,-46.539130233721046
850857dfac77488c307e2b1cbd84ab5a,-24.96646635994288,-53.46672976531582
e0a366315b1b726b6c7832d664c0f530,-23.475983214969727,-46.581904636035276
4049512728d969bec69f84088b012416,-19.946634191819108,-43.92852281029642
120476eb7a04c149d14772edaf5d9bf2,-23.012719917722833,-44.53711953004649
cd6efc47efaabf134f8bdb654e10b4f1,-22.906374170614942,-43.566410061329776
2a7c6c0b0d5efde2bf75ec1e1cec2d41,-23.428319760676168,-51.95833421266876
4e17c65a516f69d023a2ae78b84f28d6,-23.540539029037912,-46.31794954369798
a8739afb32aaa45e01815ca76f76f54b,-23.72523110437849,-46.582035021221365
d4828feed4cda2cd9d6b37899a95a71e,-7.214522842391537,-39.30961254620596
e3d3b3efac954a60d61be70b7e05b49b,-23.56992184763031,-46.559308759694915
d558ebe531605a1285ab2b1bc3256dfb,-20.16210914638635,-44.90191602362891
c7a0a13cbcf29d5ce51c8f80afdc0b89,-27.221224290121654,-49.731481761265776
33ac3e28642ab8bda860a2f693000e78,-23.609451894779582,-46.917533310850175
8936ba0de1073ee888cb3185ae5dc661,-23.570556985026897,-46.55585347909131
18a349e75d307f4b4cc646a691ed4216,-23.55188165773143,-46.640727972716256
a72c2f59332659e361d647515c698798,-29.035257065411393,-51.18315454628769
b55638ad525e906c698fa2ce742c1742,-28.231882617674767,-48.67933195388163
be9a160a9011f627c3e121d076c1ec7b,-26.48129391902795,-49.058517578119535
ed859002ad59dbf8cf3602696a6c3000,-23.31108343286346,-51.13491705629724
12b9676b00f60f3b700e83af21824c0e,-29.68780422662315,-51.467963988245124
ef2fbc2b607d8492bcffe657a4645434,-22.903063100942575,-43.18298926875737
a080fc8a850289b27500f6b49cca2553,-23.57999807539269,-46.53127968561287
9c57bc60cfad5ee62d35d3f1ce4593a1,-25.43719609261135,-49.332558792175945
9539213aa8e023c01937bef95dc006da,-23.51476791010142,-46.50250781663177
69a43819c758c65a5befb0b471c954d7,-23.569465190152847,-51.46762547683917
8fdca8e349553f99bc738833a62c8802,-23.507787143908224,-46.56746770948781
0bb27263628258b8111a0262769fa9db,-23.531680926472,-46.580702146286285
08061dc0fc165ed41288cc7acde738ee,-23.55807593943666,-46.776020963910796
4ebdc7e6cd6102a022dadc49156d4ea8,-23.542073101813642,-46.691757669424845
f918546be4bec7104d117789ba758b2b,-23.60637544441463,-46.73749142075063
eb4a59a06b3948e851a7d7a830bcbc42,-12.982806089337007,-38.458086235346315
80146bc52c4f6af5239b23de2a20262b,-23.60230420415544,-46.75599818781657
4091f77d8c768fc3e81c20761471761d,-23.540171867461595,-46.59168777265856
0dfbed20065e425d2eaefb101f9816c0,-21.866032425983516,-47.4781017581213
26bad72add1f86e08a776ce4ffdaf1ca,-20.248446312480414,-47.476741704155444
e174dc2de86d60fee178170a154c05e7,-23.63738184885248,-46.52809787861086
612170e34b97004b3ba37eae81836b4c,-29.684330843096387,-51.09298402937747
2a84855fd20af891be03bc5924d2b453,-19.917826028188394,-43.942417941975386
cf2384dd2f1dddea3f838efed0945e65,-22.614621137795265,-46.709593428612386
377bc18334c78dd2f1535ef22a3ad225,-25.5624037594301,-49.171162377895335
